mass,CaPhi,acceptance,cross_section_pb,BR_h_to_Za,C_Zh_eff,Gamma_total_alp_GeV,N_signal
10.0,0.0251,0.0,0.01043457402579619,0.00019107441907702233,0.015,7.591148459455838e-09,0.0
10.0,0.0316,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.2031899820120666e-08,0.0
10.0,0.0398,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.9086495144071396e-08,0.0
10.0,0.0501,0.0,0.01043457402579619,0.00019107441907702233,0.015,3.024373985288923e-08,0.0
10.0,0.0631,0.0,0.01043457402579619,0.00019107441907702233,0.015,4.797541724362144e-08,0.0
10.0,0.0794,0.0,0.01043457402579619,0.00019107441907702233,0.015,7.596281440271581e-08,0.0
10.0,0.1,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.2049250741187975e-07,0.0
10.0,0.126,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.912939047671003e-07,0.0
10.0,0.158,0.0,0.01043457402579619,0.00019107441907702233,0.015,3.0079749550301656e-07,0.0
10.0,0.2,0.0,0.01043457402579619,0.00019107441907702233,0.015,4.81970029647519e-07,0.0
10.0,0.251,0.0,0.01043457402579619,0.00019107441907702233,0.015,7.591148459455835e-07,0.0
10.0,0.316,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.2031899820120663e-06,0.0
10.0,0.398,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.90864951440714e-06,0.0
10.0,0.501,0.0,0.01043457402579619,0.00019107441907702233,0.015,3.024373985288922e-06,0.0
10.0,0.631,0.0,0.01043457402579619,0.00019107441907702233,0.015,4.797541724362143e-06,0.0
10.0,0.794,0.0,0.01043457402579619,0.00019107441907702233,0.015,7.5962814402715825e-06,0.0
10.0,1.0,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.2049250741187976e-05,0.0
17.8,3.16e-08,8.207877473856623e-06,0.007305989812225731,0.0001337848345033095,0.015,4.540414443087337e-20,0.07196000304479226
17.8,3.98e-08,9.262877291518763e-05,0.007305989812225731,0.0001337848345033095,0.015,7.20256979493277e-20,0.8120938454847979
17.8,5.01e-08,3.493416817412072e-05,0.007305989812225731,0.0001337848345033095,0.015,1.1412920261470166e-19,0.3062744121344476
17.8,6.31e-08,0.00010732625928016675,0.007305989812225731,0.0001337848345033095,0.015,1.8104229641424627e-19,0.9409494682622347
17.8,7.94e-08,0.00015939671348306748,0.007305989812225731,0.0001337848345033095,0.015,2.8665685785953857e-19,1.3974609177714656
17.8,1e-07,0.0004339326856080433,0.007305989812225731,0.0001337848345033095,0.015,4.546962068465928e-19,3.8043693362929383
17.8,1.26e-07,0.0006924026110435851,0.007305989812225731,0.0001337848345033095,0.015,7.218756979896506e-19,6.070423706691514
17.8,1.58e-07,0.0008327011060287172,0.007305989812225731,0.0001337848345033095,0.015,1.1351036107718345e-18,7.300446956729887
17.8,2e-07,0.001079844567728474,0.007305989812225731,0.0001337848345033095,0.015,1.8187848273863712e-18,9.467200092733835
17.8,2.51e-07,0.0018808536786776141,0.007305989812225731,0.0001337848345033095,0.015,2.86463157275422e-18,16.489797377647125
17.8,3.16e-07,0.0025324265179936406,0.007305989812225731,0.0001337848345033095,0.015,4.540414443087338e-18,22.20225880880618
17.8,3.98e-07,0.0038218336246541008,0.007305989812225731,0.0001337848345033095,0.015,7.20256979493277e-18,33.506733030893514
17.8,5.01e-07,0.004707647598216531,0.007305989812225731,0.0001337848345033095,0.015,1.1412920261470167e-17,41.27283047054269
17.8,6.31e-07,0.0058641573972475864,0.007305989812225731,0.0001337848345033095,0.015,1.8104229641424622e-17,51.41216904189483
17.8,7.94e-07,0.004691129575012093,0.007305989812225731,0.0001337848345033095,0.015,2.8665685785953866e-17,41.12801385944301
17.8,1e-06,0.004102978823235449,0.007305989812225731,0.0001337848345033095,0.015,4.5469620684659285e-17,35.97158577880332
17.8,1.26e-06,0.002197935086889643,0.007305989812225731,0.0001337848345033095,0.015,7.218756979896509e-17,19.26970962329905
17.8,1.58e-06,0.0010298304724672854,0.007305989812225731,0.0001337848345033095,0.015,1.135103610771834e-16,9.028717128198718
17.8,2e-06,0.00016058987592894162,0.007305989812225731,0.0001337848345033095,0.015,1.8187848273863714e-16,1.40792159698013
17.8,2.51e-06,6.736123456775444e-05,0.007305989812225731,0.0001337848345033095,0.015,2.8646315727542195e-16,0.590568592189154
17.8,3.16e-06,2.9234435477850942e-05,0.007305989812225731,0.0001337848345033095,0.015,4.540414443087336e-16,0.2563037853208193
17.8,3.98e-06,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.202569794932769e-16,0.0
17.8,5.01e-06,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1412920261470169e-15,0.0
17.8,6.31e-06,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.8104229641424622e-15,0.0
17.8,7.94e-06,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.8665685785953864e-15,0.0
17.8,1e-05,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.546962068465929e-15,0.0
17.8,1.26e-05,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.21875697989651e-15,0.0
17.8,1.58e-05,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1351036107718344e-14,0.0
17.8,2e-05,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.8187848273863715e-14,0.0
17.8,2.51e-05,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.8646315727542195e-14,0.0
17.8,3.16e-05,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.540414443087338e-14,0.0
17.8,3.98e-05,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.202569794932772e-14,0.0
17.8,5.01e-05,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1412920261470162e-13,0.0
17.8,6.31e-05,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.8104229641424623e-13,0.0
17.8,7.94e-05,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.8665685785953864e-13,0.0
17.8,0.0001,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.546962068465929e-13,0.0
17.8,0.000126,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.218756979896505e-13,0.0
17.8,0.000158,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1351036107718345e-12,0.0
17.8,0.0002,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.8187848273863716e-12,0.0
17.8,0.000251,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.8646315727542177e-12,0.0
17.8,0.000316,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.540414443087338e-12,0.0
17.8,0.000398,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.2025697949327695e-12,0.0
17.8,0.000501,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1412920261470166e-11,0.0
17.8,0.000631,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.810422964142463e-11,0.0
17.8,0.000794,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.866568578595386e-11,0.0
17.8,0.001,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.54696206846593e-11,0.0
17.8,0.00126,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.218756979896507e-11,0.0
17.8,0.00158,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1351036107718343e-10,0.0
17.8,0.002,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.818784827386372e-10,0.0
17.8,0.00251,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.8646315727542193e-10,0.0
17.8,0.00316,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.5404144430873373e-10,0.0
17.8,0.00398,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.20256979493277e-10,0.0
17.8,0.00501,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1412920261470163e-09,0.0
17.8,0.00631,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.8104229641424624e-09,0.0
17.8,0.00794,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.866568578595385e-09,0.0
17.8,0.01,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.54696206846593e-09,0.0
17.8,0.0126,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.218756979896509e-09,0.0
17.8,0.0158,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1351036107718345e-08,0.0
17.8,0.02,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.818784827386372e-08,0.0
17.8,0.0251,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.8646315727542206e-08,0.0
17.8,0.0316,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.540414443087338e-08,0.0
17.8,0.0398,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.202569794932769e-08,0.0
17.8,0.0501,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1412920261470164e-07,0.0
17.8,0.0631,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.8104229641424628e-07,0.0
17.8,0.0794,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.866568578595386e-07,0.0
17.8,0.1,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.54696206846593e-07,0.0
17.8,0.126,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.218756979896509e-07,0.0
17.8,0.158,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1351036107718345e-06,0.0
17.8,0.2,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.818784827386372e-06,0.0
17.8,0.251,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.864631572754219e-06,0.0
17.8,0.316,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.540414443087338e-06,0.0
17.8,0.398,0.0,0.007305989812225731,0.0001337848345033095,0.015,7.202569794932771e-06,0.0
17.8,0.501,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.1412920261470165e-05,0.0
17.8,0.631,0.0,0.007305989812225731,0.0001337848345033095,0.015,1.8104229641424618e-05,0.0
17.8,0.794,0.0,0.007305989812225731,0.0001337848345033095,0.015,2.8665685785953867e-05,0.0
17.8,1.0,0.0,0.007305989812225731,0.0001337848345033095,0.015,4.546962068465929e-05,0.0
31.6,3.16e-08,6.87886245932784e-05,0.0005236787670098608,9.589429903128745e-06,0.015,8.948379729681282e-20,0.04322777053357466
31.6,3.98e-08,4.078880595931251e-05,0.0005236787670098608,9.589429903128745e-06,0.015,1.4195032273478147e-19,0.025632277935092686
31.6,5.01e-08,0.00025408256905292537,0.0005236787670098608,9.589429903128745e-06,0.015,2.2492912399152096e-19,0.15966917577640052
31.6,6.31e-08,0.00022580757424094637,0.0005236787670098608,9.589429903128745e-06,0.015,3.5680337902075286e-19,0.14190075847198366
31.6,7.94e-08,0.00039020827085584113,0.0005236787670098608,9.589429903128745e-06,0.015,5.649516026339279e-19,0.24521254339060403
31.6,1e-07,0.0006547541395289209,0.0005236787670098608,9.589429903128745e-06,0.015,8.96128397861048e-19,0.41145700857972917
31.6,1.26e-07,0.0007283815656505928,0.0005236787670098608,9.589429903128745e-06,0.015,1.4226934444442e-18,0.45772555225513734
31.6,1.58e-07,0.0010149582250849074,0.0005236787670098608,9.589429903128745e-06,0.015,2.237094932420321e-18,0.6378144862547773
31.6,2e-07,0.001609086113431063,0.0005236787670098608,9.589429903128745e-06,0.015,3.584513591444192e-18,1.0111730782731216
31.6,2.51e-07,0.0016631441379177827,0.0005236787670098608,9.589429903128745e-06,0.015,5.6456985193643904e-18,1.0451439258053548
31.6,3.16e-07,0.0017180011451446552,0.0005236787670098608,9.589429903128745e-06,0.015,8.948379729681285e-18,1.0796168656930583
31.6,3.98e-07,0.001953035569998946,0.0005236787670098608,9.589429903128745e-06,0.015,1.4195032273478146e-17,1.2273159110681384
31.6,5.01e-07,0.0014597275703412728,0.0005236787670098608,9.589429903128745e-06,0.015,2.2492912399152104e-17,0.9173140010479411
31.6,6.31e-07,0.0008251104393713197,0.0005236787670098608,9.589429903128745e-06,0.015,3.568033790207528e-17,0.5185113810443246
31.6,7.94e-07,0.00020907352862137963,0.0005236787670098608,9.589429903128745e-06,0.015,5.649516026339281e-17,0.1313848412194139
31.6,1e-06,5.919701610613708e-05,0.0005236787670098608,9.589429903128745e-06,0.015,8.961283978610484e-17,0.03720026448614968
31.6,1.26e-06,3.186196744186262e-05,0.0005236787670098608,9.589429903128745e-06,0.015,1.4226934444442004e-16,0.020022522989355536
31.6,1.58e-06,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.2370949324203203e-16,0.0
31.6,2e-06,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.5845135914441935e-16,0.0
31.6,2.51e-06,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.645698519364391e-16,0.0
31.6,3.16e-06,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.948379729681281e-16,0.0
31.6,3.98e-06,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.4195032273478146e-15,0.0
31.6,5.01e-06,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.24929123991521e-15,0.0
31.6,6.31e-06,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.568033790207528e-15,0.0
31.6,7.94e-06,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.6495160263392794e-15,0.0
31.6,1e-05,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.961283978610483e-15,0.0
31.6,1.26e-05,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.4226934444442006e-14,0.0
31.6,1.58e-05,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.2370949324203205e-14,0.0
31.6,2e-05,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.584513591444193e-14,0.0
31.6,2.51e-05,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.645698519364388e-14,0.0
31.6,3.16e-05,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.948379729681282e-14,0.0
31.6,3.98e-05,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.4195032273478142e-13,0.0
31.6,5.01e-05,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.249291239915209e-13,0.0
31.6,6.31e-05,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.568033790207528e-13,0.0
31.6,7.94e-05,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.64951602633928e-13,0.0
31.6,0.0001,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.961283978610485e-13,0.0
31.6,0.000126,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.4226934444442e-12,0.0
31.6,0.000158,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.2370949324203203e-12,0.0
31.6,0.0002,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.584513591444194e-12,0.0
31.6,0.000251,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.6456985193643874e-12,0.0
31.6,0.000316,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.948379729681281e-12,0.0
31.6,0.000398,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.419503227347815e-11,0.0
31.6,0.000501,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.24929123991521e-11,0.0
31.6,0.000631,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.5680337902075284e-11,0.0
31.6,0.000794,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.649516026339277e-11,0.0
31.6,0.001,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.96128397861048e-11,0.0
31.6,0.00126,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.4226934444442005e-10,0.0
31.6,0.00158,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.2370949324203205e-10,0.0
31.6,0.002,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.584513591444192e-10,0.0
31.6,0.00251,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.645698519364389e-10,0.0
31.6,0.00316,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.948379729681282e-10,0.0
31.6,0.00398,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.419503227347815e-09,0.0
31.6,0.00501,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.2492912399152098e-09,0.0
31.6,0.00631,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.5680337902075275e-09,0.0
31.6,0.00794,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.649516026339278e-09,0.0
31.6,0.01,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.961283978610482e-09,0.0
31.6,0.0126,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.4226934444442003e-08,0.0
31.6,0.0158,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.2370949324203213e-08,0.0
31.6,0.02,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.584513591444193e-08,0.0
31.6,0.0251,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.64569851936439e-08,0.0
31.6,0.0316,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.948379729681285e-08,0.0
31.6,0.0398,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.419503227347815e-07,0.0
31.6,0.0501,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.2492912399152092e-07,0.0
31.6,0.0631,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.5680337902075283e-07,0.0
31.6,0.0794,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.649516026339277e-07,0.0
31.6,0.1,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.961283978610486e-07,0.0
31.6,0.126,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.4226934444442007e-06,0.0
31.6,0.158,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.2370949324203206e-06,0.0
31.6,0.2,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.5845135914441943e-06,0.0
31.6,0.251,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.64569851936439e-06,0.0
31.6,0.316,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.948379729681282e-06,0.0
31.6,0.398,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,1.4195032273478154e-05,0.0
31.6,0.501,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,2.2492912399152095e-05,0.0
31.6,0.631,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,3.5680337902075275e-05,0.0
31.6,0.794,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,5.64951602633928e-05,0.0
31.6,1.0,0.0,0.0005236787670098608,9.589429903128745e-06,0.015,8.961283978610485e-05,0.0
